BRCD_NO,PRDT_NM
8809399520562 ,에스앤제이 츄로비 48CM InnerBox 3EA
8809399520418 ,에스앤제이 츄로비 48CM 5EA
8809399520401 ,에스앤제이 츄로비 48CM 3EA
8809399520395 ,에스앤제이 츄로비 48CM 1EA
8801126000118 ,오복식품 오복간장 오복간장900ML 900G x 1EA
8801126035653 ,(주)오복식품 오복양조 오복양조간장 900G x 1EA
8801126031846 ,오복콩알찌개된장14KG
8803404000148 ,부산에서 만든 효성어묵 손평 750g
8803404000124 ,부산에서 만든 효성 매콤어묵
8809022350337 ,대광)담백이새
8807359112499 ,동원수산(주) 부산공장 윤국 생빵가루 150G
8803770124981 ,조미건어포
8803770128651 ,대광식품]안주여행부드럽고매콤한한입쥐포45g
8809051432047 ,포도씨유돌자반세트
8809051432040 ,포도씨유돌자반세트
8809051432158 ,포도씨유녹차전장김3
8809051432141 ,포도씨유녹차김
8809051432165 ,포도씨유녹차전장김3
8807009161501 ,바닐라향150g
8807009418001 ,천우빙초산1.5L
8807009130002 ,빙초산(450ml)
8809280130818 ,깐호두180+아몬드280
8809280130627 ,깐호두+아몬드1+1
8809066571149 ,솔직한수박주스
8809066571132 ,솔직한토마토주스
8809066571125 ,솔직한케일키위주스
8801437313013 ,진불로 단팥죽 160G
8801437315017 ,진불로 수정과 160G
8801437316014 ,진불로 식혜 160G
8801437317011 ,오미자차
8809410620127 ,애덕의집소울베이커리 우리밀흰단팥빵 85g
8809410620158 ,애덕의집소울베이커리 우리밀 소보로스틱(6개입) 400g
8809410620103 ,애덕의집소울베이커리 야채베이글 85g
8809410620042 ,냉동피자
8809410620097 ,애덕의집소울베이커리 오곡베이글 85g
8801007235363 ,CJ제일제당 다시다 육수명가 사골 96G
8801007235387 ,CJ제일제당 다시다 육수명가 사골 192G
8809183070365 ,야채맛천지
8809358320011 ,대광식품 부드러운한입쥐포(Mild mini filefish) 65g
8803770128040 ,부드러운한입쥐포120g
8809251415043 ,웰푸드 쁘띠초코머핀 25G
8809251415043 ,웰푸드 쁘띠초코머핀 25G
8809251414053 ,웰푸드파운드케익150g
8809251414053 ,웰푸드파운드케익150g
8809251414060 ,웰푸드파운드케익250g
8809251414060 ,웰푸드파운드케익250g
8809158912140 ,에드워드권의 훈제연어 140g
8809158912232 ,노르웨이 순살 연어 1.26k(210gX6EA)
8809158912331 ,유진 훈제연어 라이트 100g
8809158912324 ,유진 훈제연어 클래식 100g
8805570000137 ,진성생칼국수
8805570000014 ,생칼국수1.5kg
8809320020062 ,천지해 파래돌김양파향자반볶음45g
8809320020024 ,천지해 비벼먹고뿌려먹는볶음김65g
8809320022103 ,천지해 비벼먹고뿌려먹는볶음김500g
8809320022110 ,천지해 비벼먹고뿌려먹는볶음김1kg
8801037035483 ,동서맥심블랙오리지날믹스74G (2+1)
8801037020984 ,맥심 모카골드 믹스  480G
8801037051193 ,동서식품 맥심 모카골드믹스 2880G x 1EA
8809010853703 ,OHS다시마당과 60G
8809010853697 ,오희숙다시마당과50G
8809010853727 ,오희숙다시마당과100G
8809182091323 ,올리고다시마튀각45g
8809010853598 ,OHS김당과60G
8809010853550 ,김당과 60G
8809010853581 ,OHS 김당과 김자반96% 45G
8809010853611 ,OHS김당과100G
8809320022011 ,강진 천지해 여주차 50g
8809320022059 ,코사마트 비벼먹고 뿌려먹는 볶음김 70g
8809320022042 ,코사마트 멸치랑새우랑 파래돌김 자반볶음 65g
8809320022035 ,코사마트 파래돌김 자반볶음 70g
8809320022127 ,강진 천지해 여주환 200g
8809198701049 ,도토리묵
8809198700080 ,국산콩손두부
8809251415142 ,웰푸드 슈니발렌타임2개입 선물세트 200G x 2EA
8809251415142 ,웰푸드 슈니발렌타임2개입 선물세트 200G x 2EA
8809320022097 ,천지해 멸치랑새우랑파래돌김자반볶음1kg
8809320022080 ,천지해 멸치랑새우랑파래돌김자반볶음500g
8809320020635 ,천지해 멸치랑새우랑파래돌김자반볶음45g
8809320022158 ,천지해 뿌려먹고비벼먹는 볶음김50g
8801056011093 ,롯데칠성음료 스카시오렌지2.0기획
8801151008127 ,서울식품 코알라 콘카스테라 80g
8801654007030 ,녹차김
8801654006859 ,녹차김
8801654010030 ,시골올리브유로구운김6g*6
8801654010054 ,시골올리브유로구운김6g*8
8801654006699 ,시골포도씨유로구운김6*8
8801654006675 ,시골포도씨유로구운김(전장30g)
8801654006651 ,시골포도씨유로구운김6g*6
8801654006453 ,시골포도씨유로구운김6g
8801654100052 ,경천식품 경천파래김 20g
8801654100045 ,경천식품 경천파래김 4.5g
8801654002240 ,경천식품 경천파래전장김 20g
8801654002264 ,경천식품 경천파래김 4.5g
8801654007597 ,시골파래김16봉기획
8801654100090 ,경천식품 들기름을발라구운경천김 20g
8801654100083 ,경천식품 들기름을발라구운경천김 4.5g
8801654002288 ,경천식품 경천김들기름을발라구운김 4.5g
8801654007542 ,시골들기름으로구운김6g*8
8801654007535 ,시골들기름전장김30g
8801654007528 ,경천식품 시골들기름으로구운김재래김도시락4.7G*6 - VINYL
8801654006842 ,시골다시마튀각50g
8801654004107 ,경천식품 시골 올리브&칼슘 자반(400g) 400G x 8EA
8809124104050 ,한국씨엔에스팜 마미아이 천연식물성 해조칼슘 유아용(ORGANIC CALCIUM SEAWEED) 100g
8809124104074 ,한국씨엔에스팜 마미아이 천연식물성 해조칼슘 아동용(카카오맛) (SEAWEED CALCIUM VitD3 Zn/Mg) 2.5g*30포
8801045302355 ,오뚜기 전복죽(용기) 285G x 1EA
8801045850061 ,오뚜기 전복죽 225G
8801045302416 ,오뚜기 전복죽 285g(냉장)
8805167009001 ,여린순산뽕잎차30g
8809349300503 ,마미스트 꼬마팝콩 100g
8809349300275 ,김포농식품가공영농조합법인 금모닝쑥쑥알곡 400G x 1EA
8809349300299 ,금모닝쑥쑥알곡 40g
8809349300329 ,금모닝쑥쑥알곡40g x 9개(360g)
8809349300268 ,김포농식품가공영농조합법인 금모닝건강알곡 400G x 1EA
8809349300305 ,금모닝건강알곡 35g
8809349300121 ,김포농식품가공영농조합법인 꼬마새우쌀과자 35G x 1EA
8809349300350 ,마미스트무농약현미강정100g x 1개
8809349300497 ,마미스트 유기농현미쌀과자 70g
8809349300053 ,김포농식품가공영농조합법인 현미쌀과자 100G x 1EA
8809349300039 ,김포농식품가공영농조합법인 고아미쌀과자 100G x 1EA
8809349300046 ,김포농식품가공영농조합법인 비트쌀과자 100G x 1EA
8809349300527 ,마미스트 칠곡미숫가루 500g
8809349300084 ,마미스트 칠곡미숫가루 1kg
8809349300077 ,마미스트 칠곡미숫가루 20gx10개(200g)
8809349300008 ,마미스트 칠곡미숫가루 1kg
8809349300015 ,김포농식품가공영농조합법인 칠곡미숫가루(15개) 300G x 1EA
8809349300664 ,마미스트 홍삼미숫가루 500g
8809349300534 ,마미스트 홍삼미숫가루 1kg
8809349300091 ,마미스트김포홍삼미숫가루 20gx10개(200g)
8809349300022 ,김포농식품가공영농조합법인 홍삼미숫가루(15개) 300G x 1EA
8809349300404 ,마미스트 쌀가루200g
8809349300442 ,마미스트 비트가루 50g
8809349300060 ,김포농식품가공영농조합법인 꼬마바나나강정 60G x 1EA
8809349300657 ,마미스트꼬마김포쌀오색강정100g
8809349300107 ,꼬마오색강정100gx1개
8809349300152 ,김포농식품가공영농조합법인 꼬마오색강정 115G x 1EA
8809349300602 ,금모닝날씬알곡5봉
8809349300510 ,금모닝날씬알곡 35g x 9개(315g)
8809349300312 ,금모닝날씬알곡 35g
8809349300282 ,김포농식품가공영농조합법인 금모닝날씬알곡 400G x 1EA
8809349300138 ,금모닝건강알곡35g x 9개(315g)
8801016321088 ,샤니 홈페스트리
8801016312482 ,홈페스트리 200G
8801016342526 ,초코？소보루
8801016330622 ,초코소보루빵
8801016314172 ,쵸코소보루1000
8801016350170 ,초코소보루
8801016324362 ,카스텔라1500
8801016333562 ,맘모스빵1800-샤니
8801016356592 ,맘모스빵
8801016358015 ,샤)맘모스빵
8803847000415 ,[나래식품]백조개젓 500g
8803847000408 ,[나래식품]백조개젓 300g
8803847000187 ,[나래식품]매실멍게젓 1kg
8803847000170 ,[나래식품]매실멍게젓 300g
8803847000163 ,[나래식품]매실멍게젓 150g
8803847000354 ,[나래식품]매실멍게젓 500g
8803847000057 ,[나래식품]웰빙창란젓 1kg
8803847000040 ,[나래식품]웰빙창란젓 300g
8803847000033 ,[나래식품]웰빙창란젓 150g
8803847000330 ,[나래식품]웰빙창란젓 500g
8803847000088 ,[나래식품]웰빙오징어젓 1kg
8803847000071 ,[나래식품]웰빙오징어젓 300g
8803847000064 ,[나래식품]웰빙오징어젓 150g
8801151205328 ,딸기맛케익 90G
8801151012162 ,요구르트컵케익 210G
8809164090351 ,오희2
8809164090139 ,오 희
8809164090337 ,찹쌀유과
8809164090368 ,황미강정
8809164090283 ,산 자
8809051050147 ,까나리액젓 1050G
8809051050154 ,까나리액젓 까나리원액100% 600G
8809051050055 ,멸치액젓 멸치원액25% 600G
8809051050048 ,멸치액젓 멸치원액99.55% 1050G
8807999051103 ,대두식품_화과방_블루베리시럽500G
8807999011459 ,대두식품 화과방 오끼나와흑당팥양갱 320g
8802677104515 ,오천산업 올리브유로구운쥐포350G - VINYL
8802677106939 ,오천 올리브유로구운통쥐포250g
8802677106960 ,오천 어포구이채 150g×2봉
8802677106953 ,오천 명태살채 250g
8803847000651 ,[나래식품] 고들빼기무침 500g
8803847000446 ,[나래식품]비빔오징어젓 300g
8803847000453 ,[나래식품]비빔오징어젓 500g
8803847000118 ,[나래식품]비빔오징어젓 150g
8803847000125 ,[나래식품]비빔오징어젓 1kg
8803847000347 ,[나래식품]웰빙오징어젓 500g
8801083424507 ,농심켈로그 켈로그 레이즌브랜 450G x 1EA
8809401920076 ,구운아몬드 180g
8809401920106 ,구운캐슈너트 180g
8809265000129 ,고구마루 말랭이 70g
8809265000082 ,고구마루 말랭이 150g
8809265000075 ,고구마루 말랭이 300g
8809108539335 ,비터 트뤼플
8809150181209 ,18곡 순 미숫가루 1kg
8809338010031 ,THE살맛나는삼치 750g
8809338010017 ,THE기찬장어 450g
8809338010024 ,THE기찬장어 650g
8809155150149 ,허니듀컷팅(200g)
8809150180165 ,푸드코리아 푸르미 3kg*4
8809150180400 ,면세상 280g*30
8809150180684 ,곰소미2kg *6
8809150181667 ,면쿡 280g*30개입
8809259800018 ,덕이네]통영회초장450g
8809259800018 ,덕이네]통영회초장450g
8809313482006 ,양념쭈꾸미 200g
8809108539472 ,루즈드라제
8809108539465 ,베르트드라제
8809108539441 ,아만데스
8809108539458 ,로즈드라제
8809108539489 ,옐르 트뤼플
8809108539496 ,루즈트뤼플
8809108539809 ,메리스 마일드크리미-밀크
8805412900151 ,파래무침
8806124210569 ,사과를통째로180ml*12
8806124210552 ,사과를통째로180ml
8806124210583 ,한)사과를통째로(1.5L)
8806124210576 ,사과를통째로350mlPT
8806124211306 ,사과를통째로1ℓ
8809011850336 ,화왕산식품 전통된장1kg
8809011850411 ,화왕산식품 전통된장1.8kg
8809011850039 ,화왕산식품 전통된장3.2kg
8809011850121 ,화왕산식품 조선국간장0.9l
8809011850138 ,화왕산식품 조선국간장1.8l
8809154070264 ,창녕식품 양파마늘쌈장500g
8801007163437 ,백설만두 1.42kg(1.1+320증량)
8801007084244 ,백설만두 250g
8801007574103 ,백설만두607g
8801007570150 ,백설만두405g
8801007167770 ,CJ  백설만두 750*2
8801007574105 ,백설만두607G
8801007025642 ,백설만두1kg
8809122720252 ,경북대학교포도한송이 1L
8809122720153 ,경북대학교포도마을 경북대학교포도한송이 100g 30EA
8801831700556 ,남안동농협가공사업소 i-좋은 고춧가루 3kg
8801831700600 ,남안동농협가공사업소 i-좋은 고춧가루 90G
8801831700389 ,태양초고춧가루1kg
8806001085891 ,일양비타골드100ml*10병
8806001086010 ,일양]쌍화진액병100ml10입병세트
8806001086331 ,일양]산삼영비천100ml
8806020310110 ,솔표비지니스/100ml
8806020310257 ,솔표우리대추 120ML
8806020310158 ,솔표 우리대추 100ML
8806020310264 ,솔표 우리대추 100MLx10`S
8806020310165 ,솔표 우리대추 100MLx10`S
8806020310172 ,솔표 화이바센스 감귤과즙10% 100ML
8806020310189 ,화이바센스 100ML*10
8806020310196 ,솔표 솔의힘 사과과즙10% 솔잎함유0.5% 100ML
8806020310202 ,솔표 솔의힘 100MLx10`S
8806020310615 ,영지원
8806020310226 ,영지원 10ML*10
8806020310219 ,영지원 10ML
8801045650050 ,프레스코 스파게티면170g
8801045650821 ,한일식품 오뚜기 프레스코 스파게티면 180G x 1EA
8801045650845 ,한일식품 오뚜기 프레스코 스파게티 180G x 3EA
8801045360171 ,(주)오뚜기 프레스코스파게티면 1000G x 12EA
8809044755004 ,햇차원 유기농녹차 60g
8805167006443 ,티이즘 collection
8805167021040 ,김동곤 명인이 만든 우엉차
8805167021316 ,농업회사법인 쌍계명차(주) 노니차 20G
8809044750009 ,지리산 어린 쑥차 40g
8809044755028 ,녹로 우전 선물세트 40g*2개
8809044752003 ,녹차감식초 900ML
8801045302423 ,새송이 쇠고기죽285g
8801045302430 ,오뚜기 단호박죽285g(냉장)
8801045138008 ,닭도리탕양념240G
8801045138107 ,닭도리탕양념470G
8801045550183 ,오뚜기짜장묶음박스(8입)
8801045979229 ,오짜장 20k
8801045860107 ,오뚜기 오뚜기 짜장(분말) 100g 100G x 1EA
8801045465203 ,오뚜기특선8호
8801045465197 ,오뚜기특선7호
8801045477350 ,오)특선6-1호
8801045463162 ,오뚜기특선6호
8801045465180 ,오뚜기특선6호
8801045461113 ,특선5호-오뚜기
8801045465173 ,오)특선3호
8801045463155 ,오뚜기특선(3호)
8801045461083 ,특선1호
8801045465159 ,오뚜기특선1호
8801045464206 ,오뚜기 특선 L1호 SET
8801045461335 ,오뚜기식용유3호
8801045467092 ,식용유3호
8801045464328 ,오뚜기식용유(2호)
8801045461434 ,오뚜기 식용유1호
8801045461199 ,옥수수유3호
8801045468167 ,참치3DS호
8801045462110 ,쨈선물셋트1호
8801045477022 ,오뚜기참치2RS호
8805167008393 ,감잎차30g
8805167008713 ,감잎차세트
8809001234122 ,딸기비타민210g
8803444141061 ,버터쿠키
8803444141092 ,치즈쿠키
8803368100212 ,순식혜 240ml * 12캔
8803368104999 ,꿈엔들 순 우리 복숭아 2L
8801126032263 ,오복진맛간장 900ML
8801126032300 ,오복고추장14kg 14kg
8801126034748 ,오복양조 국간장골드 1.7L
8801126034380 ,오복양조 국간장골드 900ML
8801126034595 ,오복양조 국간장골드 1.7L
8809069021511 ,봉오리총각김치(1kg)
8809069027186 ,맛김치
8804128000100 ,오징어 750G
8809411410130 ,절단가자미2kg(미국산)
8809411410079 ,가자미 절단 2kg
8809411419836 ,절단가자미(미국산)2kgx4=8kg
8801513110017 ,맛김치150G
8801513200060 ,맛김치 500G
8801513131005 ,맛김치 300G
8809381780097 ,참맛곱창전골
8803444011036 ,홈플러스 좋은상품 우리쌀 현미건빵 120g
8803847000231 ,[나래식품]백조개젓 150g
8803847000248 ,[나래식품]백조개젓 1kg
8809056190442 ,나래식품(주) 숯불바베큐치킨만두 1250g
8809056190947 ,나래식품(주) 피자튀김군만두 2000g
8809056190190 ,나래식품(주) 산동감자찐만두 1500g
8809056194211 ,나래식품(주) 맛따오래김치왕만두 1400g
8809056190398 ,나래식품(주) 브런치타임 찐만두 180g
8809275103728 ,주식회사해저식품 광천해저김 해저16단도시락 64G x 1EA
8809275101557 ,해저식품 광천해저김25G - VINYL
8809275101496 ,해저식품 광천해저김도시락NOSIZE*3 - FOIL BAG
8809275101274 ,광천올광리브녹차미니
8809317990217 ,농심미분 쌀가루(습식)20kg
8809317990026 ,농심미분 쌀가루NS1호 10kg
8809317990019 ,농심미분 쌀가루NS1호 20kg
8809317990118 ,농심미분 쌀가루NS2호 20kg
8809317990125 ,농심미분 쌀가루NS2호 10kg
8809317990316 ,"농심미분 강력쌀가루(제과,제빵) 10kg"
8801513700041 ,아름찬파김치 650G
8809026190342 ,홈플러스물만두 900G
8809026190342 ,홈플러스물만두 900G
8801513500054 ,아름찬 열무김치 1.3KG
8809381780011 ,참맛설악비빔장
8801513930196 ,깍뚜기김치 1KG
8803444098143 ,홈플러스 좋은상품 우리쌀 흑미건빵 120g
8809036480037 ,철판구이한마리오징어 오징어90% 1EA
8809067361947 ,홍메기살
8809067361978 ,홍메기살
8809067360711 ,홍메기살400g(명성)
8809067362005 ,민대구전
8809067361916 ,열빙어
8804408960322 ,통통조미건어포
8804408960292 ,쥐취신양념구이
8804408960629 ,동전쥐취구이
8804408960612 ,통통동전쥐치구이
